PolicyID,PolicyName,PolicyIntro,pol_intro,Special_Key
pol_2302,풍력관련 전문인력 양성,"- [Carbon Free Island 제주 by 2030]실현을 위한 풍력 전문인력 양성
- 풍력 및 서비스산업을 선도해 나갈 기술력과 인재가 절실한 실정이나 인재 양성기반이 취약하여 이를 지원 지역인재","- [Carbon Free Island 제주 by 2030]실현을 위한 풍력 전문인력 양성
- 풍력 및 서비스산업을 선도해 나갈 기술력과 인재가 절실한 실정이나 인재 양성기반이 취약하여 이를 지원",지역인재
pol_2482,지역문화 청년활동가 양성 사업,"문화관련 시설·단체 등에서 청년 고용 시 인건비 90퍼센트(기업부담 10퍼센트) 및 활동직무교육, 민간취업 연계 지원 기타(문화 관련 시설·단체(비영리법인) 등)","문화관련 시설·단체 등에서 청년 고용 시 인건비 90퍼센트(기업부담 10퍼센트) 및 활동직무교육, 민간취업 연계 지원",기타(문화 관련 시설·단체(비영리법인) 등)
pol_2480,사회적경제활성화를 위한 청년고용지원 사업,"사회적경제기업 등에서 청년 고용 시 인건비 90퍼센트(기업부담 10퍼센트) 및 활동직무교육 기타((예비)사회적기업,마을기업,협동조합,자활기업,농업법인 등)",사회적경제기업 등에서 청년 고용 시 인건비 90퍼센트(기업부담 10퍼센트) 및 활동직무교육,"기타((예비)사회적기업,마을기업,협동조합,자활기업,농업법인 등)"
pol_2479,예산형 청년일자리사업,"공공형 지역사회서비스 청년일자리 사업으로 청년에게 직무 경험 제공하고, 취업지원 교육 등 민간 취업 연계 지원 ","공공형 지역사회서비스 청년일자리 사업으로 청년에게 직무 경험 제공하고, 취업지원 교육 등 민간 취업 연계 지원",
pol_2451,청년농업인 육성 교육 운영,"분과별(축산, 통합) 신청에 의한 연중 체계적이고 집중적인 교육 추진 농산업, 농업인, 영농종사자","분과별(축산, 통합) 신청에 의한 연중 체계적이고 집중적인 교육 추진","농산업, 농업인, 영농종사자"
pol_2424,문화콘텐츠 창작지원 콘텐츠코리아랩 운영,청년 대상 창의인재 역량 강화를 통한 다양한 아이디어 발굴 및 창의 인력의 성장과 발전을 주도하는 인프라 구축,청년 대상 창의인재 역량 강화를 통한 다양한 아이디어 발굴 및 창의 인력의 성장과 발전을 주도하는 인프라 구축,
pol_2423,청년 음악창작 활성화 음악창작소 운영,지역의 청년 음악창작을 활성화하고 음악 창의 인력 양성을 통한 청년의 꿈과 가치 실현,지역의 청년 음악창작을 활성화하고 음악 창의 인력 양성을 통한 청년의 꿈과 가치 실현,
pol_2389,다문화이주여성직업능력개발 지원사업,다문화 이주여성이 지역사회에서 필요로 하는 인적자우너으로 성장하여 지역사회 조기정착에 도움이 되도록 지원,다문화 이주여성이 지역사회에서 필요로 하는 인적자우너으로 성장하여 지역사회 조기정착에 도움이 되도록 지원,
pol_2382,당진시 청년타운 조성,"갈수록 악화되는 청년들에게 취업에 필요한 교육비, 최소한의 활동비를 지원, 청년들이 희망하고 하고 싶은 직업 선택의 기회 제공 ","갈수록 악화되는 청년들에게 취업에 필요한 교육비, 최소한의 활동비를 지원, 청년들이 희망하고 하고 싶은 직업 선택의 기회 제공",
pol_786,새로운 일자리창출 지원사업,합천군에서는 실직자들의 한시적 생계안정지원을 위하여 다음과 같이 사업을 시행함,합천군에서는 실직자들의 한시적 생계안정지원을 위하여 다음과 같이 사업을 시행함,
pol_785,2020년 맞춤형 일자리 사업,합천군에서는 실직자들의 한시적 생계안정지원을 위하여 [2020년 맞춤형일자리사업]을 시행함,합천군에서는 실직자들의 한시적 생계안정지원을 위하여 [2020년 맞춤형일자리사업]을 시행함,
pol_782,합천군 보건·복지서비스 인력난해소사업,구인난에 어려움을 겪고 있는 관내 보건 및 사회복지업에 인재채용을 지원하여 공공서비스 향상 및 청년 일자리창출에 기여 보건복지서비스분야,구인난에 어려움을 겪고 있는 관내 보건 및 사회복지업에 인재채용을 지원하여 공공서비스 향상 및 청년 일자리창출에 기여,보건복지서비스분야
pol_771,사회적기업 일자리창출(전문인력) 지원사업,"취약계층에게 안정적 일자리 및 사회서비스 제공 등 사회적 가치를 실현하는 (예비)사회적기업에 대해 일자리창출사업 참여기업 선정을 통해 인건비를 지원, 자립 가능한 사회적기업으로 육성 ","취약계층에게 안정적 일자리 및 사회서비스 제공 등 사회적 가치를 실현하는 (예비)사회적기업에 대해 일자리창출사업 참여기업 선정을 통해 인건비를 지원, 자립 가능한 사회적기업으로 육성",
pol_758,경남사회적경제 청년부흥 프로젝트사업,청년들의 사회적경제기업 배치로 지역 일자리 기회 제공 및 지속가능한 경제활동 지원,청년들의 사회적경제기업 배치로 지역 일자리 기회 제공 및 지속가능한 경제활동 지원,
pol_735,창원시 전략산업 부흥 프로젝트,"창원지역 고용위기 확안센 대응하고자 방위,항공 및 수소산업 등 창원시 전략산업 분야 기업의 신규 인력채용을 지원하여 지역경제활성화 및 청년 일자리창출에 기여 ","창원지역 고용위기 확안센 대응하고자 방위,항공 및 수소산업 등 창원시 전략산업 분야 기업의 신규 인력채용을 지원하여 지역경제활성화 및 청년 일자리창출에 기여",
pol_734,창원청년 조선업 인력양성 및 취업 지원,"창원지역 고용위기 확산에 대응하고자 방위,항공 및 수소산업 등 창원시 전략산업 분야 기업의 신규 인력채용을 지원하여 지역경제활성화 및 청년 일자리창출에 기여 ","창원지역 고용위기 확산에 대응하고자 방위,항공 및 수소산업 등 창원시 전략산업 분야 기업의 신규 인력채용을 지원하여 지역경제활성화 및 청년 일자리창출에 기여",
pol_722,창녕군 청년 민간기업(氣-up)일자리사업,(지역주도형 청년일자리사업) 청년들에게 사회적경제기업 일자리 기회제공을 통한 청년들의 지속가능한 경제활동 지원,(지역주도형 청년일자리사업) 청년들에게 사회적경제기업 일자리 기회제공을 통한 청년들의 지속가능한 경제활동 지원,
pol_721,청년장인 프로젝트사업,(지역주도형 청년일자리사업) 청년들에게 사회적경제기업 일자리 기회제공을 통한 청년들의 지속가능한 경제활동 지원,(지역주도형 청년일자리사업) 청년들에게 사회적경제기업 일자리 기회제공을 통한 청년들의 지속가능한 경제활동 지원,
pol_701,경남사회적경제 청년부흥 프로젝트사업,"청년들의 사회적경제기업 배치로 지역 일자리 기회 제공, 청년의 지속가능한 경제활동 지원으로 지역공동체 발전 ","청년들의 사회적경제기업 배치로 지역 일자리 기회 제공, 청년의 지속가능한 경제활동 지원으로 지역공동체 발전",
pol_699,지역산업맞춤형 일자리창출 지원사업,"자치단체가 지역＊산업의 고용관련 기관,단체등과 협력기반으로 지역,산업 특성에 적합한 사업을 발굴,제안하면 종합적으로 심사＊선정하여 지원 ","자치단체가 지역＊산업의 고용관련 기관,단체등과 협력기반으로 지역,산업 특성에 적합한 사업을 발굴,제안하면 종합적으로 심사＊선정하여 지원",
pol_694,경남형 뉴딜일자리사업,청년에게 양질의 일자리경험을 통한 민간일자리로 취업지원,청년에게 양질의 일자리경험을 통한 민간일자리로 취업지원,
pol_678,경남사회적경제 청년부흥프로젝트사업,청년들의 사회적경제기업 배치로 지역 일자리기회 제공 및 지역공동체 발전,청년들의 사회적경제기업 배치로 지역 일자리기회 제공 및 지역공동체 발전,
pol_647,경남청년예술인 파견지원,"경남청년예술인의 사회 협업을 통한 일자리 창출 지역인재, 경남, 경남거주, 청년예술인",경남청년예술인의 사회 협업을 통한 일자리 창출,"지역인재, 경남, 경남거주, 청년예술인"
pol_628,경남 웹툰캠퍼스 운영,"인재양성을 위한 단계별 웹툰 전문교육 및 지역작가 창작·입주 지원 웹툰교육, 웹툰",인재양성을 위한 단계별 웹툰 전문교육 및 지역작가 창작·입주 지원,"웹툰교육, 웹툰"
pol_627,청년 문화활동가 양성 프로젝트<청춘어람>,경남도내 청년 문화인력의 지역 정착 및 자립기반 지원을 위한 청년 문화 활동가 양성 프로젝트 사업,경남도내 청년 문화인력의 지역 정착 및 자립기반 지원을 위한 청년 문화 활동가 양성 프로젝트 사업,
pol_626,차세대 유망예술인 지원,세계 예술을 선도할 유망한 신진예술인 발굴 및 지원을 통해 차세대 유망주를 육성하여 지역예술 발전 도모,세계 예술을 선도할 유망한 신진예술인 발굴 및 지원을 통해 차세대 유망주를 육성하여 지역예술 발전 도모,
pol_607,경남형 스마트 일자리 전문인력 양성,"스마트공장 보급확산 정책과 연계하여 청년들에게 취업에 필요한 교육, 지역 기업과의 취업 연계 지원 ","스마트공장 보급확산 정책과 연계하여 청년들에게 취업에 필요한 교육, 지역 기업과의 취업 연계 지원",
pol_598,스마트팜 혁신밸리 청년창업 보육센터 운영,"스마트팜분야의 청년인력 양성을 위해 이론교육부터 농장실습, 경영, 전문컨설팅까지 전과정 보육과정 운영 농산업, 농업인, 영농종사자","스마트팜분야의 청년인력 양성을 위해 이론교육부터 농장실습, 경영, 전문컨설팅까지 전과정 보육과정 운영","농산업, 농업인, 영농종사자"
pol_597,지역아동센터 학습도우미 지원 사업,고학력?미취업 청년 학습도우미를 지역아동센터에 배치하여 저소득층 아동들의 학력을 증진하고 청년에게는 일자리와 나눔의 가치 실현 기회를 제공,고학력?미취업 청년 학습도우미를 지역아동센터에 배치하여 저소득층 아동들의 학력을 증진하고 청년에게는 일자리와 나눔의 가치 실현 기회를 제공,
pol_590,경남 청년 부흥 프로젝트,청년들의 사회적경제기업 배치로 지역 일자리 기회 제공,청년들의 사회적경제기업 배치로 지역 일자리 기회 제공,
pol_585,청년K-STAR 밀양연극아카데미,"청년연극단을 운영하여 성설공연, 순회공연, 축제 참여 및 문화예술프로그램 운영 등 지역인재, 밀양, 밀양거주, 청년예술인","청년연극단을 운영하여 성설공연, 순회공연, 축제 참여 및 문화예술프로그램 운영 등","지역인재, 밀양, 밀양거주, 청년예술인"
pol_534,지역주도형 청년일자리 지원,"갈수록 악화되는 청년들에게 취업에 필요한 교육비, 최소한의 활동비를 지원, 청년들이 희망하고 하고 싶은 직업 선택의 기회 제공 ","갈수록 악화되는 청년들에게 취업에 필요한 교육비, 최소한의 활동비를 지원, 청년들이 희망하고 하고 싶은 직업 선택의 기회 제공",
pol_527,사회적경제 협동조합 청년일자리 지원사업,"미취업 청년을 사회적경제 협동조합에 매칭하여 인건비, 직무교육 제공을 통한 협동조합 활력 제고와 청년 일자리창출에 기여 ","미취업 청년을 사회적경제 협동조합에 매칭하여 인건비, 직무교육 제공을 통한 협동조합 활력 제고와 청년 일자리창출에 기여",
pol_488,포춘 기 살리기 사업,예술적 재능이 풍부한 청년들에게 지역의 각종 축제 등 행사에 참여하게 하여 이들의 끼를 마음껏 발산하여 지역 청년문화 활성화 및 일자리 창출 기여,예술적 재능이 풍부한 청년들에게 지역의 각종 축제 등 행사에 참여하게 하여 이들의 끼를 마음껏 발산하여 지역 청년문화 활성화 및 일자리 창출 기여,
pol_477,경기가구창작스튜디오,가구분야 전문인력 양성을 통한 경기도 가구 산업 경쟁력 강화 및 청장년층 취창업 활동지원,가구분야 전문인력 양성을 통한 경기도 가구 산업 경쟁력 강화 및 청장년층 취창업 활동지원,
pol_442,경력단절여성 대상 공공일자리사업,"경력단절 여성을 위한 시간제 공공일자리 창출로 구직 희망 경력단절여성에게 취업 기회 제공 여성, 공공기관",경력단절 여성을 위한 시간제 공공일자리 창출로 구직 희망 경력단절여성에게 취업 기회 제공,"여성, 공공기관"
pol_427,대학생 일자리 사업(방학/주말),관내 대학생의 사회 경험 제공 및 시정에 대한 관심 유도,관내 대학생의 사회 경험 제공 및 시정에 대한 관심 유도,
pol_415,1인 미디어 콘텐츠 크리에이터 양성과정,온라인 채널을 통해 사회관계망서비스를 주로 이용하는 청년층에게 어필할 수 있는 크리에이터 콘텐츠 제작 교육을 실시하여 양평군 1인 청년 창업가를 발굴 육성,온라인 채널을 통해 사회관계망서비스를 주로 이용하는 청년층에게 어필할 수 있는 크리에이터 콘텐츠 제작 교육을 실시하여 양평군 1인 청년 창업가를 발굴 육성,
pol_399,경기도 특화사업 고학력.고숙련 취업지원,"취업을 위해 전문직종 진입이 어려운 여성 청년들을 위해 교육의 기회를 제공하고 취업을 알선하여 여성 청년들의 자립을 돕는 기회를 제공 여성, 저소득층, 상경계열, 상경계, 이학계열, 이학, 이학계, 실업자",취업을 위해 전문직종 진입이 어려운 여성 청년들을 위해 교육의 기회를 제공하고 취업을 알선하여 여성 청년들의 자립을 돕는 기회를 제공,"여성, 저소득층, 상경계열, 상경계, 이학계열, 이학, 이학계, 실업자"
pol_383,안양형 청년일자리 두드림 사업,"- 미취업청년과 지역기업을 연계하여 청년의 지역정착과 지속가능한 경제활동 지원
- 지역기업에는 인건비를 지원하여 청년고용을 확대 ","- 미취업청년과 지역기업을 연계하여 청년의 지역정착과 지속가능한 경제활동 지원
- 지역기업에는 인건비를 지원하여 청년고용을 확대",
pol_345,지역 특화 청년무역전문가 양성사업,산?관?학이 연계하여 특화지역(중남미)에 대한 이론과 무역실무 현장경험이 결합된 예비 청년무역전문가를 배출하여 기업이 요구하는 맞춤형 인재 생성 및 청년 일자리 창출에 기여하고자 함 중남미 청년무역전문가,산?관?학이 연계하여 특화지역(중남미)에 대한 이론과 무역실무 현장경험이 결합된 예비 청년무역전문가를 배출하여 기업이 요구하는 맞춤형 인재 생성 및 청년 일자리 창출에 기여하고자 함,중남미 청년무역전문가
pol_320,이주배경(다문화)청년 기술력 향상 및 전문가 양성,"상대적으로 취업의 기회가 취약한 이주배경 청년을 대상으로 다양한 분야의 지식습득 및 기술 함양을 통해 자신의 삶을 주체적으로 살아갈 수 있도록 기술력 향상 및 전문직업인으로서의 삶의 질 향상 다문화, 다문화 청년",상대적으로 취업의 기회가 취약한 이주배경 청년을 대상으로 다양한 분야의 지식습득 및 기술 함양을 통해 자신의 삶을 주체적으로 살아갈 수 있도록 기술력 향상 및 전문직업인으로서의 삶의 질 향상,"다문화, 다문화 청년"
pol_272,부천 home & job 일자리사업,"청년 실업문제 해소 및 일자리 창출 지원, 청년의 지역정착 지원 및 기업 인력난 완화에 기여 ","청년 실업문제 해소 및 일자리 창출 지원, 청년의 지역정착 지원 및 기업 인력난 완화에 기여",
pol_259,경기도 청년일자리 프로젝트,해커톤 사업을 통해 선정된 청년일자리 우수 아이디어를 20년 정책사업으로 추진하여 청년실업률 해소에 기여,해커톤 사업을 통해 선정된 청년일자리 우수 아이디어를 20년 정책사업으로 추진하여 청년실업률 해소에 기여,
pol_255,경기도 해운물류 인력양성 지원,"도내 해운물류업계 인재 양성을 지원함으로써 도 청년의 취업률 제고에 기여 해운, 물류업계, 물류업, 해운업",도내 해운물류업계 인재 양성을 지원함으로써 도 청년의 취업률 제고에 기여,"해운, 물류업계, 물류업, 해운업"
pol_252,경기청년+4 Trade  Manager 육성,"청년, 대학생, 외국인유학생, 다문화인을 무역전문가로 육성하여 취업을 돕고, 외국어와 무역 우수 인력 확보에 어려움을 겪고 있는 기업과의 미스매칭 해소 ","청년, 대학생, 외국인유학생, 다문화인을 무역전문가로 육성하여 취업을 돕고, 외국어와 무역 우수 인력 확보에 어려움을 겪고 있는 기업과의 미스매칭 해소",
pol_216,군포형 지역정착형 청년일자리사업,"청년에게 지역 일자리를 발굴·제공하고 기업의 인력난 해소에 기여하여 청년의 지역 정착을 도움 중소기업 취업 등중소기업, 마을기업, 사회적기업, 비영리법인 등",청년에게 지역 일자리를 발굴·제공하고 기업의 인력난 해소에 기여하여 청년의 지역 정착을 도움,"중소기업 취업 등중소기업, 마을기업, 사회적기업, 비영리법인 등"
pol_210,청년 1인 방송 크리에이터 교육,취업프로그램 운영,취업프로그램 운영,
pol_1723,공공일자리나누미사업,우리구 실정을 반영한 공공일자리사업을 추진함으로써 취업 취약계층 및 청년실업자에게 직접일자리를 제공함으로써 저소득층의 생계를 도모하고자 함,우리구 실정을 반영한 공공일자리사업을 추진함으로써 취업 취약계층 및 청년실업자에게 직접일자리를 제공함으로써 저소득층의 생계를 도모하고자 함,
pol_1700,의료코디네이터 양성 및 지원사업,"의료코디네이터 신규, 역량
강화 교육 지원 ","의료코디네이터 신규, 역량
강화 교육 지원",
pol_1697,"e스포츠 등 게임콘텐츠산업육성
(게임전문인력양성교육)","청년 등에게 게임산업전문인력 양성 교육 시행
(1인당 1회, 자격증취득지원 등) ","청년 등에게 게임산업전문인력 양성 교육 시행
(1인당 1회, 자격증취득지원 등)",
pol_1688,인천콘텐츠코리아랩 운영,"콘텐츠 창작자 육성 및
일자리 창출 지원 등 ","콘텐츠 창작자 육성 및
일자리 창출 지원 등",
pol_1650,장애인일자리,장애인의 사회 참여 확대와 소득 보장 장애인,장애인의 사회 참여 확대와 소득 보장,장애인
pol_1641,강화일반산업단지 청년일자리 지원사업,강화일반산업단지와 연계하여 미취업 청년 구직자의 취업촉진 및 경력형성 기회를 제공하고 기업체에게는 예산지원을 통한 우수인력지원으로 청년의 지역정착 및 지역경제활성화를 도모하고자 함.,강화일반산업단지와 연계하여 미취업 청년 구직자의 취업촉진 및 경력형성 기회를 제공하고 기업체에게는 예산지원을 통한 우수인력지원으로 청년의 지역정착 및 지역경제활성화를 도모하고자 함.,
pol_966,문화거점시설 청년활동가 양성,지역 문화거점시설에 참여한 청년 근로자에 대한 인건비 등 지원을 통해청년 직무역량 강화 및 문화거점시설 자생력 확보 도모,지역 문화거점시설에 참여한 청년 근로자에 대한 인건비 등 지원을 통해청년 직무역량 강화 및 문화거점시설 자생력 확보 도모,
pol_924,경력단절여성 취업지원을 위한 당당한 워킹맘- 秀Su경단,기업경쟁력강화 지원 및 미래신산업 일자리 발굴을 위한 인재육성,기업경쟁력강화 지원 및 미래신산업 일자리 발굴을 위한 인재육성,
pol_914,청도정착형청년일자리창출사업,"청년의 지역정착 활성화를 통한 청년 유입, 유출방지로 지역활력제고 및 지방소멸 위기 극복 ","청년의 지역정착 활성화를 통한 청년 유입, 유출방지로 지역활력제고 및 지방소멸 위기 극복",
pol_909,지역기반 청년일자리사업,지역 기반의 법인·단체와 청년일자리 매칭을 통해 청년의 지역 정착 유도,지역 기반의 법인·단체와 청년일자리 매칭을 통해 청년의 지역 정착 유도,
pol_889,대학생 공공기관 일자리 지원사업,대학생들의 공공기관에서의 현장실무 경험을 통한 취업경쟁력 향상과 진로탐색 기회를 제공하여 대학생들의 사회적응력을 높임,대학생들의 공공기관에서의 현장실무 경험을 통한 취업경쟁력 향상과 진로탐색 기회를 제공하여 대학생들의 사회적응력을 높임,
pol_888,청년축제 관광일자리 징검다리 사업,축제 관광분야 취업희망자에 대한 직무경험 및 직업역량강화,축제 관광분야 취업희망자에 대한 직무경험 및 직업역량강화,
pol_884,창업기업(스타트업) 청년 희망일자리 사업,3년 이내의 초기창업기업과 청년을 매칭하여 창업기업에는 인력확보로 안정적인 성장을 지원하고 청년에는 일자리 제공 창업,3년 이내의 초기창업기업과 청년을 매칭하여 창업기업에는 인력확보로 안정적인 성장을 지원하고 청년에는 일자리 제공,창업
pol_878,경북형 사회적경제 청년일자리 사업,"사회적경제기업과 청년일자리 매칭을 통해 청년의 지역정착을 유도하고, 청년일자리창출 및 지역내 문제해결, 지역경제 활성화 도모 사회적기업, 예비사회적기업, 마을기업, 협동조합 등","사회적경제기업과 청년일자리 매칭을 통해 청년의 지역정착을 유도하고, 청년일자리창출 및 지역내 문제해결, 지역경제 활성화 도모","사회적기업, 예비사회적기업, 마을기업, 협동조합 등"
pol_870,동해안 청년 디딤돌 일자리 지원사업,상대적으로 청년소멸이 빠른 어촌지역 청년들의 정착기회 지원을 위해 취업을 준비하면서 직무체험을 통한 진로탐색 기회 제공,상대적으로 청년소멸이 빠른 어촌지역 청년들의 정착기회 지원을 위해 취업을 준비하면서 직무체험을 통한 진로탐색 기회 제공,
pol_867,청년무역전문인력 양성,복잡한 무역환경에 대응한 청년무역 전문인력 양성,복잡한 무역환경에 대응한 청년무역 전문인력 양성,
pol_862,경북형 사회적경제 청년일자리,"청년과 사회적경제기업간 일자리 매칭을 통해 청년의 취업기회를 제공하고 지속가능한 경제활동 지원 지역인재, 경상북도 사회적 기업",청년과 사회적경제기업간 일자리 매칭을 통해 청년의 취업기회를 제공하고 지속가능한 경제활동 지원,"지역인재, 경상북도 사회적 기업"
pol_839,청년기업 및 창업기업 일자리사업,청년기업 및 창업기업의 구인난과 청년들의 취업난 해소를 위한 인건비 등 지원,청년기업 및 창업기업의 구인난과 청년들의 취업난 해소를 위한 인건비 등 지원,
pol_827,우수 정보화마을 청년지도자 양성,"지방 소멸시대를 대비하기 위해 정보화마을의 청년지도자를 양성하여 신규 일자리 창출 및 인구유출을 방지함으로써 청년의 귀농, 귀촌을 유도 ","지방 소멸시대를 대비하기 위해 정보화마을의 청년지도자를 양성하여 신규 일자리 창출 및 인구유출을 방지함으로써 청년의 귀농, 귀촌을 유도",
pol_803,핵심기술 과제추진형 전문인재 양성사업,이공계열 전공의 우수 인재를 발굴 및 교육하여 기업에서 실제로 수행하는 연구기술업무에 참여함으로써 기업의 연구인력 부족 현상 해소 및 지역 산업 경쟁력 강화 지역인재,이공계열 전공의 우수 인재를 발굴 및 교육하여 기업에서 실제로 수행하는 연구기술업무에 참여함으로써 기업의 연구인력 부족 현상 해소 및 지역 산업 경쟁력 강화,지역인재
pol_2256,정읍 슈메이커 양성 프로젝트,지역경제 활성화를 견인할 성장동력산업 발굴의 일환,지역경제 활성화를 견인할 성장동력산업 발굴의 일환,
pol_2252,2020 청년 어업인 영어정착 지원사업,"청년 어촌정착 지원 및 영어정착 지원금을 지급해주는 제도, 창업초기 청년어업인의 안정적인 어촌 정착 지원을 통한 지역이탈 방지와 우수한 청년인력의 어촌 유치로 내수면 어업 활성화 유도 ","청년 어촌정착 지원 및 영어정착 지원금을 지급해주는 제도, 창업초기 청년어업인의 안정적인 어촌 정착 지원을 통한 지역이탈 방지와 우수한 청년인력의 어촌 유치로 내수면 어업 활성화 유도",
pol_2245,사회적경제 청년혁신가 지원사업,"도내 사회적경제 사업장에 청년혁신가를 배치하여 사업장 활성화와 지속가능한 청년일자리 창출 지역의 사회적 경제 사업장 (사회적기업,마을기업, 협동조합 등)의 청년에 대한 구인수요에 대응하고 취업과 연계지원으로 지역정착 유도 사회적경제 사업장에 청년들의 이해와 참여를 확대해 일자리 창출과 사회적 경제 촬성화 도모  ","도내 사회적경제 사업장에 청년혁신가를 배치하여 사업장 활성화와 지속가능한 청년일자리 창출 지역의 사회적 경제 사업장 (사회적기업,마을기업, 협동조합 등)의 청년에 대한 구인수요에 대응하고 취업과 연계지원으로 지역정착 유도 사회적경제 사업장에 청년들의 이해와 참여를 확대해 일자리 창출과 사회적 경제 촬성화 도모 ",
pol_2216,지역산업 맞춤형 일자리창출 지원사업,"지역의 고용문제 해결을 위하여 고용촉진, 직업능력개발 등 사업을 발굴·시행하여 고용창출을 도모 ","지역의 고용문제 해결을 위하여 고용촉진, 직업능력개발 등 사업을 발굴·시행하여 고용창출을 도모",
pol_2215,금융산업 전문인력 양성사업,기금운용본부 이전으로 전주시가 금융산업의 중심지로 발돋움하기 위해 금융산업·상품·제도 등 금융과 관련된 전 영역에 전문적인 최신지식을 제공해 이론적 기반과 실무지식을 완비한 금융전문 인력양성사업,기금운용본부 이전으로 전주시가 금융산업의 중심지로 발돋움하기 위해 금융산업·상품·제도 등 금융과 관련된 전 영역에 전문적인 최신지식을 제공해 이론적 기반과 실무지식을 완비한 금융전문 인력양성사업,
pol_2214,창의융합형 공학인재 양성지원사업,"지역전략 및 성장동력 산업의 성공적인 지속 발전에 필요한 자기주도형, 실무형 엔지니어 양성을 위해서 4B(Basic, Brand, Business, Bridge) 공학교육을 실시하는 사업 ","지역전략 및 성장동력 산업의 성공적인 지속 발전에 필요한 자기주도형, 실무형 엔지니어 양성을 위해서 4B(Basic, Brand, Business, Bridge) 공학교육을 실시하는 사업",
pol_2213,사회맞춤형 산학협력 선도대학 육성사업,수요자 중심의 산학협력을 위한 대학 및 지역 산학협력을 고도화하고 사회수요 맞춤형 실용교육 확대를 통한 창의 인재를 양성하는 사업,수요자 중심의 산학협력을 위한 대학 및 지역 산학협력을 고도화하고 사회수요 맞춤형 실용교육 확대를 통한 창의 인재를 양성하는 사업,
pol_2212,취업연계 융복합 고급인력양성사업 지원,성장동력산업분야 융복합 고급인력 양성을 통한 기업유치 발판마련과 지역우수인력 유출을 방지하여 지역 내 일자리 창출 및 매출 증가로 지역경제 활성화 유도 전라북도 소재 4년제 대학,성장동력산업분야 융복합 고급인력 양성을 통한 기업유치 발판마련과 지역우수인력 유출을 방지하여 지역 내 일자리 창출 및 매출 증가로 지역경제 활성화 유도,전라북도 소재 4년제 대학
pol_2211,맞춤형 기술인력 교육지원사업,청·장년 실업자에게 기업에서 요구하는 맞춤형 기술교육을 실시하여 관련업체에 취업을 알선하고 우수 기능인력 양성으로 기업의 구인난과 청·장년 실업난을 해소하여 지역 경제 활성화 도모,청·장년 실업자에게 기업에서 요구하는 맞춤형 기술교육을 실시하여 관련업체에 취업을 알선하고 우수 기능인력 양성으로 기업의 구인난과 청·장년 실업난을 해소하여 지역 경제 활성화 도모,
pol_2179,사회적경제 청년혁신가 지원,"사회적경제 조직(사회적기업, 마을기업, 협동조합 등)에 청년이 참여할 수 있는 환경을 조성함으로써 지역 내에서 청년의 직무역량 기회 강화 ","사회적경제 조직(사회적기업, 마을기업, 협동조합 등)에 청년이 참여할 수 있는 환경을 조성함으로써 지역 내에서 청년의 직무역량 기회 강화",
pol_2178,특성화 전문반 고등학교 육성지원,"전국 ·전북기능경기대회 대비 자동차 기능 영재반  및 조리 제빵반 자격증 취득 캠프 운영 공학계열, 공학, 공학계",전국 ·전북기능경기대회 대비 자동차 기능 영재반  및 조리 제빵반 자격증 취득 캠프 운영,"공학계열, 공학, 공학계"
pol_2177,특성화고 명장육성사업,"지역산업 및 뿌리산업 분양 등과 연계하여 특성화고등학교 재학생을 대상으로 미래 기술·기능 인력을 양성 공학계열, 공학, 공학계",지역산업 및 뿌리산업 분양 등과 연계하여 특성화고등학교 재학생을 대상으로 미래 기술·기능 인력을 양성,"공학계열, 공학, 공학계"
pol_2173,지역산업맞춤형 일자리창출지원사업,일자리 알선 및 고용촉진을 위한 일자리 전담 지원센터 유치를 통하여 지역 내 일자리 정책의 효율적인 추진 및 일자리 확충,일자리 알선 및 고용촉진을 위한 일자리 전담 지원센터 유치를 통하여 지역 내 일자리 정책의 효율적인 추진 및 일자리 확충,
pol_2169,농촌청년현장활동가 육성사업,"농촌 고령화로 젊은 층이 부족한 농촌 읍면지역, 과소화마을에서 농촌 정착을 희망하는 청년들을 배치, 청년들의 일자리 제공 및 농촌활력화 추진 ","농촌 고령화로 젊은 층이 부족한 농촌 읍면지역, 과소화마을에서 농촌 정착을 희망하는 청년들을 배치, 청년들의 일자리 제공 및 농촌활력화 추진",
pol_2154,거버넌스 활성화 청년일자리 지원,임실군 지속가능발전 민관협력사업의 SDG 의제발굴 및 거버넌스 실천을 위한 교육홍보 등을 수행할 청년을 고용한 임실군지속가능발전협의회(비영리법인)에 보조금을 지원,임실군 지속가능발전 민관협력사업의 SDG 의제발굴 및 거버넌스 실천을 위한 교육홍보 등을 수행할 청년을 고용한 임실군지속가능발전협의회(비영리법인)에 보조금을 지원,
pol_2094,지역산업맞춤형 일자리창출 지원사업,"순창군의 농촌 특성을 반영한 창업 아이템 발굴과 예비창업자 공통 및 전문교육, 창업인큐베이팅으로 성공적인 창업실현 및 고용창출 ","순창군의 농촌 특성을 반영한 창업 아이템 발굴과 예비창업자 공통 및 전문교육, 창업인큐베이팅으로 성공적인 창업실현 및 고용창출",
pol_2074,사회맞춤형 산학협력 선도대학(LINC+) 육성<국가직접>,다양한 산학협력 모델 발굴과 신산업 수요에 부응하는 산학연계 교육과정 확산을 통해 현장적응력 높은 인재 양성,다양한 산학협력 모델 발굴과 신산업 수요에 부응하는 산학연계 교육과정 확산을 통해 현장적응력 높은 인재 양성,
